cycle,visit_id,config_id,altslot_id,slot_id,slotdur,ra,dec,elat,glat,orient,inst,mode,categ,apt_target,apt_tile,apt_config,apt_pointing,apt_exposure
1,01176271001,01176271001_10103,01176271001_10103_03,01176271001_0011,511,183.108846,27.551168,26.327348,81.330446,,NIRCam,Imaging,GTO,1,1,3,11,3
1,01176271001,01176271001_10103,01176271001_10103_04,01176271001_0012,511,183.108907,27.552834,26.328866,81.330484,,NIRCam,Imaging,GTO,1,1,3,12,4
1,01176281001,01176281001_10101,01176281001_10101_01,01176281001_0001,692,161.162736,33.831521,23.836167,61.993175,128.0713531,NIRCam,Imaging,GTO,1,1,1,1,1
1,01176281001,01176281001_10101,01176281001_10101_02,01176281001_0002,661,161.161196,33.832591,23.836615,61.991804,128.0713531,NIRCam,Imaging,GTO,1,1,1,2,2
1,01176281001,01176281001_10101,01176281001_10101_03,01176281001_0003,661,161.159908,33.831311,23.835009,61.990855,128.0713531,NIRCam,Imaging,GTO,1,1,1,3,3
1,01176281001,01176281001_10101,01176281001_10101_04,01176281001_0004,661,161.161448,33.830242,23.834560,61.992226,128.0713531,NIRCam,Imaging,GTO,1,1,1,4,4
1,01176281001,01176281001_10102,01176281001_10102_01,01176281001_0005,692,161.162736,33.831521,23.836167,61.993175,128.0713531,NIRCam,Imaging,GTO,1,1,2,5,1
1,01176281001,01176281001_10102,01176281001_10102_02,01176281001_0006,661,161.161196,33.832591,23.836615,61.991804,128.0713531,NIRCam,Imaging,GTO,1,1,2,6,2
1,01176281001,01176281001_10102,01176281001_10102_03,01176281001_0007,661,161.159908,33.831311,23.835009,61.990855,128.0713531,NIRCam,Imaging,GTO,1,1,2,7,3
1,01176281001,01176281001_10102,01176281001_10102_04,01176281001_0008,661,161.161448,33.830242,23.834560,61.992226,128.0713531,NIRCam,Imaging,GTO,1,1,2,8,4
1,01176281001,01176281001_10103,01176281001_10103_01,01176281001_0009,542,161.162736,33.831521,23.836167,61.993175,128.0713531,NIRCam,Imaging,GTO,1,1,3,9,1
1,01176281001,01176281001_10103,01176281001_10103_02,01176281001_0010,511,161.161196,33.832591,23.836615,61.991804,128.0713531,NIRCam,Imaging,GTO,1,1,3,10,2
1,01176281001,01176281001_10103,01176281001_10103_03,01176281001_0011,511,161.159908,33.831311,23.835009,61.990855,128.0713531,NIRCam,Imaging,GTO,1,1,3,11,3
1,01176281001,01176281001_10103,01176281001_10103_04,01176281001_0012,511,161.161448,33.830242,23.834560,61.992226,128.0713531,NIRCam,Imaging,GTO,1,1,3,12,4
1,01176281001,01176281001_10104,01176281001_10104_01,01176281001_0013,596,161.162736,33.831521,23.836167,61.993175,128.0713531,NIRCam,Imaging,GTO,1,1,4,13,1
1,01176281001,01176281001_10104,01176281001_10104_02,01176281001_0014,565,161.161196,33.832591,23.836615,61.991804,128.0713531,NIRCam,Imaging,GTO,1,1,4,14,2
1,01176281001,01176281001_10104,01176281001_10104_03,01176281001_0015,565,161.159908,33.831311,23.835009,61.990855,128.0713531,NIRCam,Imaging,GTO,1,1,4,15,3
1,01176281001,01176281001_10104,01176281001_10104_04,01176281001_0016,565,161.161448,33.830242,23.834560,61.992226,128.0713531,NIRCam,Imaging,GTO,1,1,4,16,4
1,01176311001,01176311001_10101,01176311001_10101_01,01176311001_0002,479,216.318441,32.902687,44.122209,68.933493,,NIRSpec,IFU,GTO,1,1,1,2,1
1,01176311001,01176311001_10101,01176311001_10101_02,01176311001_0003,479,216.318293,32.902676,44.122144,68.933617,,NIRSpec,IFU,GTO,1,1,1,3,2
1,01176311001,01176311001_10101,01176311001_10101_03,01176311001_0004,479,216.318401,32.902638,44.122150,68.933534,,NIRSpec,IFU,GTO,1,1,1,4,3
1,01176311001,01176311001_10101,01176311001_10101_04,01176311001_0005,479,216.318333,32.902726,44.122203,68.933576,,NIRSpec,IFU,GTO,1,1,1,5,4
1,01176311001,01176311001_10102,01176311001_10102_01,01176311001_0006,479,216.318441,32.902687,44.122209,68.933493,,NIRSpec,IFU,GTO,1,1,2,6,1
1,01176311001,01176311001_10102,01176311001_10102_02,01176311001_0007,479,216.318293,32.902676,44.122144,68.933617,,NIRSpec,IFU,GTO,1,1,2,7,2
1,01176311001,01176311001_10102,01176311001_10102_03,01176311001_0008,479,216.318401,32.902638,44.122150,68.933534,,NIRSpec,IFU,GTO,1,1,2,8,3
1,01176311001,01176311001_10102,01176311001_10102_04,01176311001_0009,479,216.318333,32.902726,44.122203,68.933576,,NIRSpec,IFU,GTO,1,1,2,9,4
1,01176311001,01176311001_10103,01176311001_10103_01,01176311001_0010,479,216.318441,32.902687,44.122209,68.933493,,NIRSpec,IFU,GTO,1,1,3,10,1
1,01176311001,01176311001_10103,01176311001_10103_02,01176311001_0011,479,216.318293,32.902676,44.122144,68.933617,,NIRSpec,IFU,GTO,1,1,3,11,2
1,01176311001,01176311001_10103,01176311001_10103_03,01176311001_0012,479,216.318401,32.902638,44.122150,68.933534,,NIRSpec,IFU,GTO,1,1,3,12,3
1,01176311001,01176311001_10103,01176311001_10103_04,01176311001_0013,479,216.318333,32.902726,44.122203,68.933576,,NIRSpec,IFU,GTO,1,1,3,13,4
1,01176341001,01176341001_10101,01176341001_10101_01,01176341001_0001,381,207.110357,25.686957,34.127877,77.162124,,NIRCam,Imaging,GTO,1,1,1,1,1
1,01176341001,01176341001_10101,01176341001_10101_02,01176341001_0002,350,207.110425,25.686935,34.127884,77.162060,,NIRCam,Imaging,GTO,1,1,1,2,2
1,01176341001,01176341001_10101,01176341001_10101_03,01176341001_0003,350,207.110400,25.686896,34.127839,77.162076,,NIRCam,Imaging,GTO,1,1,1,3,3
1,01176341001,01176341001_10102,01176341001_10102_01,01176341001_0004,381,207.110357,25.686957,34.127877,77.162124,,NIRCam,Imaging,GTO,1,1,2,4,1
1,01176341001,01176341001_10102,01176341001_10102_02,01176341001_0005,350,207.110425,25.686935,34.127884,77.162060,,NIRCam,Imaging,GTO,1,1,2,5,2
1,01176341001,01176341001_10102,01176341001_10102_03,01176341001_0006,350,207.110400,25.686896,34.127839,77.162076,,NIRCam,Imaging,GTO,1,1,2,6,3
1,01176361001,01176361001_10101,01176361001_10101_01,01176361001_0001,327,204.571616,-19.716694,-8.848378,41.799940,,NIRCam,Imaging,GTO,1,1,1,1,1
1,01176361001,01176361001_10101,01176361001_10101_02,01176361001_0002,296,204.571559,-19.718361,-8.849949,41.798336,,NIRCam,Imaging,GTO,1,1,1,2,2
1,01176361001,01176361001_10101,01176361001_10101_03,01176361001_0003,296,204.573330,-19.718414,-8.849388,41.797880,,NIRCam,Imaging,GTO,1,1,1,3,3
1,01176361001,01176361001_10101,01176361001_10101_04,01176361001_0004,296,204.573386,-19.716748,-8.847818,41.799485,,NIRCam,Imaging,GTO,1,1,1,4,4
1,01176361001,01176361001_10102,01176361001_10102_01,01176361001_0005,327,204.571616,-19.716694,-8.848378,41.799940,,NIRCam,Imaging,GTO,1,1,2,5,1
1,01176361001,01176361001_10102,01176361001_10102_02,01176361001_0006,296,204.571559,-19.718361,-8.849949,41.798336,,NIRCam,Imaging,GTO,1,1,2,6,2
1,01176361001,01176361001_10102,01176361001_10102_03,01176361001_0007,296,204.573330,-19.718414,-8.849388,41.797880,,NIRCam,Imaging,GTO,1,1,2,7,3
1,01176361001,01176361001_10102,01176361001_10102_04,01176361001_0008,296,204.573386,-19.716748,-8.847818,41.799485,,NIRCam,Imaging,GTO,1,1,2,8,4
1,01176361001,01176361001_10103,01176361001_10103_01,01176361001_0009,327,204.571616,-19.716694,-8.848378,41.799940,,NIRCam,Imaging,GTO,1,1,3,9,1
1,01176361001,01176361001_10103,01176361001_10103_02,01176361001_0010,296,204.571559,-19.718361,-8.849949,41.798336,,NIRCam,Imaging,GTO,1,1,3,10,2
1,01176361001,01176361001_10103,01176361001_10103_03,01176361001_0011,296,204.573330,-19.718414,-8.849388,41.797880,,NIRCam,Imaging,GTO,1,1,3,11,3
1,01176361001,01176361001_10103,01176361001_10103_04,01176361001_0012,296,204.573386,-19.716748,-8.847818,41.799485,,NIRCam,Imaging,GTO,1,1,3,12,4
1,01176421001,01176421001_10101,01176421001_10101_01,01176421001_0002,537,1.468147,-0.115768,-0.690168,-60.853332,,NIRSpec,IFU,GTO,1,1,1,2,1
1,01176421001,01176421001_10101,01176421001_10101_02,01176421001_0003,537,1.468024,-0.115779,-0.690129,-60.853297,,NIRSpec,IFU,GTO,1,1,1,3,2
1,01176421001,01176421001_10101,01176421001_10101_03,01176421001_0004,537,1.468114,-0.115818,-0.690200,-60.853366,,NIRSpec,IFU,GTO,1,1,1,4,3
1,01176421001,01176421001_10101,01176421001_10101_04,01176421001_0005,537,1.468057,-0.115730,-0.690097,-60.853263,,NIRSpec,IFU,GTO,1,1,1,5,4
1,01176421001,01176421001_10102,01176421001_10102_01,01176421001_0006,537,1.468147,-0.115768,-0.690168,-60.853332,,NIRSpec,IFU,GTO,1,1,2,6,1
1,01176421001,01176421001_10102,01176421001_10102_02,01176421001_0007,537,1.468024,-0.115779,-0.690129,-60.853297,,NIRSpec,IFU,GTO,1,1,2,7,2
1,01176421001,01176421001_10102,01176421001_10102_03,01176421001_0008,537,1.468114,-0.115818,-0.690200,-60.853366,,NIRSpec,IFU,GTO,1,1,2,8,3
1,01176421001,01176421001_10102,01176421001_10102_04,01176421001_0009,537,1.468057,-0.115730,-0.690097,-60.853263,,NIRSpec,IFU,GTO,1,1,2,9,4
1,01178001001,01178001001_10101,01178001001_10101_01,01178001001_0001,170,243.349824,-60.764814,-38.827808,-6.970794,,MIRI,MRS,GTO,1,1,1,1,1
1,01178001001,01178001001_10101,01178001001_10101_02,01178001001_0002,160,243.349593,-60.764963,-38.827979,-6.970823,,MIRI,MRS,GTO,1,1,1,2,2
1,01178001001,01178001001_10101,01178001001_10101_03,01178001001_0003,160,243.349621,-60.764801,-38.827817,-6.970716,,MIRI,MRS,GTO,1,1,1,3,3
1,01178001001,01178001001_10101,01178001001_10101_04,01178001001_0004,160,243.349796,-60.764977,-38.827969,-6.970902,,MIRI,MRS,GTO,1,1,1,4,4
1,01178001001,01178001001_20101,01178001001_20101_01,01178001001_0005,170,243.352366,-60.768237,-38.830855,-6.974124,,MIRI,MRS,GTO,2,1,1,5,1
1,01178001001,01178001001_20101,01178001001_20101_02,01178001001_0006,160,243.352134,-60.768386,-38.831026,-6.974153,,MIRI,MRS,GTO,2,1,1,6,2
1,01178001001,01178001001_20101,01178001001_20101_03,01178001001_0007,160,243.352163,-60.768223,-38.830864,-6.974045,,MIRI,MRS,GTO,2,1,1,7,3
1,01178001001,01178001001_20101,01178001001_20101_04,01178001001_0008,160,243.352337,-60.768399,-38.831016,-6.974232,,MIRI,MRS,GTO,2,1,1,8,4
1,01178001001,01178001001_30101,01178001001_30101_01,01178001001_0009,170,243.361409,-60.764714,-38.826415,-6.974636,,MIRI,MRS,GTO,3,1,1,9,1
1,01178001001,01178001001_30101,01178001001_30101_02,01178001001_0010,160,243.361177,-60.764863,-38.826586,-6.974665,,MIRI,MRS,GTO,3,1,1,10,2
1,01178001001,01178001001_30101,01178001001_30101_03,01178001001_0011,160,243.361206,-60.764701,-38.826424,-6.974558,,MIRI,MRS,GTO,3,1,1,11,3
1,01178001001,01178001001_30101,01178001001_30101_04,01178001001_0012,160,243.361380,-60.764877,-38.826576,-6.974744,,MIRI,MRS,GTO,3,1,1,12,4
1,01178001001,01178001001_40101,01178001001_40101_01,01178001001_0013,170,243.364228,-60.764214,-38.825613,-6.975228,,MIRI,MRS,GTO,4,1,1,13,1
1,01178001001,01178001001_40101,01178001001_40101_02,01178001001_0014,160,243.363996,-60.764363,-38.825784,-6.975257,,MIRI,MRS,GTO,4,1,1,14,2
1,01178001001,01178001001_40101,01178001001_40101_03,01178001001_0015,160,243.364025,-60.764201,-38.825622,-6.975149,,MIRI,MRS,GTO,4,1,1,15,3
1,01178001001,01178001001_40101,01178001001_40101_04,01178001001_0016,160,243.364199,-60.764377,-38.825774,-6.975335,,MIRI,MRS,GTO,4,1,1,16,4
1,01178001001,01178001001_10102,01178001001_10102_01,01178001001_0017,170,243.349824,-60.764814,-38.827808,-6.970794,,MIRI,MRS,GTO,1,1,2,17,1
1,01178001001,01178001001_10102,01178001001_10102_02,01178001001_0018,160,243.349593,-60.764963,-38.827979,-6.970823,,MIRI,MRS,GTO,1,1,2,18,2
1,01178001001,01178001001_10102,01178001001_10102_03,01178001001_0019,160,243.349621,-60.764801,-38.827817,-6.970716,,MIRI,MRS,GTO,1,1,2,19,3
1,01178001001,01178001001_10102,01178001001_10102_04,01178001001_0020,160,243.349796,-60.764977,-38.827969,-6.970902,,MIRI,MRS,GTO,1,1,2,20,4
1,01178001001,01178001001_20102,01178001001_20102_01,01178001001_0021,170,243.352366,-60.768237,-38.830855,-6.974124,,MIRI,MRS,GTO,2,1,2,21,1
1,01178001001,01178001001_20102,01178001001_20102_02,01178001001_0022,160,243.352134,-60.768386,-38.831026,-6.974153,,MIRI,MRS,GTO,2,1,2,22,2
1,01178001001,01178001001_20102,01178001001_20102_03,01178001001_0023,160,243.352163,-60.768223,-38.830864,-6.974045,,MIRI,MRS,GTO,2,1,2,23,3
1,01178001001,01178001001_20102,01178001001_20102_04,01178001001_0024,160,243.352337,-60.768399,-38.831016,-6.974232,,MIRI,MRS,GTO,2,1,2,24,4
1,01178001001,01178001001_30102,01178001001_30102_01,01178001001_0025,170,243.361409,-60.764714,-38.826415,-6.974636,,MIRI,MRS,GTO,3,1,2,25,1
1,01178001001,01178001001_30102,01178001001_30102_02,01178001001_0026,160,243.361177,-60.764863,-38.826586,-6.974665,,MIRI,MRS,GTO,3,1,2,26,2
1,01178001001,01178001001_30102,01178001001_30102_03,01178001001_0027,160,243.361206,-60.764701,-38.826424,-6.974558,,MIRI,MRS,GTO,3,1,2,27,3
1,01178001001,01178001001_30102,01178001001_30102_04,01178001001_0028,160,243.361380,-60.764877,-38.826576,-6.974744,,MIRI,MRS,GTO,3,1,2,28,4
1,01178001001,01178001001_40102,01178001001_40102_01,01178001001_0029,170,243.364228,-60.764214,-38.825613,-6.975228,,MIRI,MRS,GTO,4,1,2,29,1
1,01178001001,01178001001_40102,01178001001_40102_02,01178001001_0030,160,243.363996,-60.764363,-38.825784,-6.975257,,MIRI,MRS,GTO,4,1,2,30,2
1,01178001001,01178001001_40102,01178001001_40102_03,01178001001_0031,160,243.364025,-60.764201,-38.825622,-6.975149,,MIRI,MRS,GTO,4,1,2,31,3
1,01178001001,01178001001_40102,01178001001_40102_04,01178001001_0032,160,243.364199,-60.764377,-38.825774,-6.975335,,MIRI,MRS,GTO,4,1,2,32,4
1,01178001001,01178001001_10103,01178001001_10103_01,01178001001_0033,170,243.349824,-60.764814,-38.827808,-6.970794,,MIRI,MRS,GTO,1,1,3,33,1
1,01178001001,01178001001_10103,01178001001_10103_02,01178001001_0034,160,243.349593,-60.764963,-38.827979,-6.970823,,MIRI,MRS,GTO,1,1,3,34,2
1,01178001001,01178001001_10103,01178001001_10103_03,01178001001_0035,160,243.349621,-60.764801,-38.827817,-6.970716,,MIRI,MRS,GTO,1,1,3,35,3
1,01178001001,01178001001_10103,01178001001_10103_04,01178001001_0036,160,243.349796,-60.764977,-38.827969,-6.970902,,MIRI,MRS,GTO,1,1,3,36,4
1,01178001001,01178001001_20103,01178001001_20103_01,01178001001_0037,170,243.352366,-60.768237,-38.830855,-6.974124,,MIRI,MRS,GTO,2,1,3,37,1
1,01178001001,01178001001_20103,01178001001_20103_02,01178001001_0038,160,243.352134,-60.768386,-38.831026,-6.974153,,MIRI,MRS,GTO,2,1,3,38,2
1,01178001001,01178001001_20103,01178001001_20103_03,01178001001_0039,160,243.352163,-60.768223,-38.830864,-6.974045,,MIRI,MRS,GTO,2,1,3,39,3
1,01178001001,01178001001_20103,01178001001_20103_04,01178001001_0040,160,243.352337,-60.768399,-38.831016,-6.974232,,MIRI,MRS,GTO,2,1,3,40,4
1,01178001001,01178001001_30103,01178001001_30103_01,01178001001_0041,170,243.361409,-60.764714,-38.826415,-6.974636,,MIRI,MRS,GTO,3,1,3,41,1
1,01178001001,01178001001_30103,01178001001_30103_02,01178001001_0042,160,243.361177,-60.764863,-38.826586,-6.974665,,MIRI,MRS,GTO,3,1,3,42,2
1,01178001001,01178001001_30103,01178001001_30103_03,01178001001_0043,160,243.361206,-60.764701,-38.826424,-6.974558,,MIRI,MRS,GTO,3,1,3,43,3
1,01178001001,01178001001_30103,01178001001_30103_04,01178001001_0044,160,243.361380,-60.764877,-38.826576,-6.974744,,MIRI,MRS,GTO,3,1,3,44,4
1,01178001001,01178001001_40103,01178001001_40103_01,01178001001_0045,170,243.364228,-60.764214,-38.825613,-6.975228,,MIRI,MRS,GTO,4,1,3,45,1
1,01178001001,01178001001_40103,01178001001_40103_02,01178001001_0046,160,243.363996,-60.764363,-38.825784,-6.975257,,MIRI,MRS,GTO,4,1,3,46,2
1,01178001001,01178001001_40103,01178001001_40103_03,01178001001_0047,160,243.364025,-60.764201,-38.825622,-6.975149,,MIRI,MRS,GTO,4,1,3,47,3
1,01178001001,01178001001_40103,01178001001_40103_04,01178001001_0048,160,243.364199,-60.764377,-38.825774,-6.975335,,MIRI,MRS,GTO,4,1,3,48,4
1,01178002001,01178002001_10101,01178002001_10101_01,01178002001_0001,170,243.354149,-60.762012,-38.824596,-6.970231,,MIRI,MRS,GTO,1,1,1,1,1
1,01178002001,01178002001_10101,01178002001_10101_02,01178002001_0002,160,243.353918,-60.762161,-38.824767,-6.970261,,MIRI,MRS,GTO,1,1,1,2,2
1,01178002001,01178002001_10101,01178002001_10101_03,01178002001_0003,160,243.353946,-60.761998,-38.824605,-6.970153,,MIRI,MRS,GTO,1,1,1,3,3
1,01178002001,01178002001_10101,01178002001_10101_04,01178002001_0004,160,243.354121,-60.762174,-38.824757,-6.970339,,MIRI,MRS,GTO,1,1,1,4,4
1,01178002001,01178002001_20101,01178002001_20101_01,01178002001_0005,170,243.359105,-60.761626,-38.823666,-6.971627,,MIRI,MRS,GTO,2,1,1,5,1
1,01178002001,01178002001_20101,01178002001_20101_02,01178002001_0006,160,243.358874,-60.761774,-38.823836,-6.971657,,MIRI,MRS,GTO,2,1,1,6,2
1,01178002001,01178002001_20101,01178002001_20101_03,01178002001_0007,160,243.358902,-60.761612,-38.823675,-6.971549,,MIRI,MRS,GTO,2,1,1,7,3
1,01178002001,01178002001_20101,01178002001_20101_04,01178002001_0008,160,243.359077,-60.761788,-38.823827,-6.971735,,MIRI,MRS,GTO,2,1,1,8,4
1,01178002001,01178002001_30101,01178002001_30101_01,01178002001_0009,170,243.360257,-60.763170,-38.825040,-6.973132,,MIRI,MRS,GTO,3,1,1,9,1
1,01178002001,01178002001_30101,01178002001_30101_02,01178002001_0010,160,243.360026,-60.763319,-38.825211,-6.973161,,MIRI,MRS,GTO,3,1,1,10,2
1,01178002001,01178002001_30101,01178002001_30101_03,01178002001_0011,160,243.360054,-60.763156,-38.825050,-6.973053,,MIRI,MRS,GTO,3,1,1,11,3
1,01178002001,01178002001_30101,01178002001_30101_04,01178002001_0012,160,243.360229,-60.763333,-38.825202,-6.973240,,MIRI,MRS,GTO,3,1,1,12,4
1,01178002001,01178002001_40101,01178002001_40101_01,01178002001_0013,170,243.363076,-60.762670,-38.824238,-6.973723,,MIRI,MRS,GTO,4,1,1,13,1
1,01178002001,01178002001_40101,01178002001_40101_02,01178002001_0014,160,243.362845,-60.762819,-38.824409,-6.973753,,MIRI,MRS,GTO,4,1,1,14,2
1,01178002001,01178002001_40101,01178002001_40101_03,01178002001_0015,160,243.362873,-60.762656,-38.824248,-6.973645,,MIRI,MRS,GTO,4,1,1,15,3
1,01178002001,01178002001_40101,01178002001_40101_04,01178002001_0016,160,243.363048,-60.762833,-38.824400,-6.973831,,MIRI,MRS,GTO,4,1,1,16,4
1,01178002001,01178002001_10102,01178002001_10102_01,01178002001_0017,170,243.354149,-60.762012,-38.824596,-6.970231,,MIRI,MRS,GTO,1,1,2,17,1
1,01178002001,01178002001_10102,01178002001_10102_02,01178002001_0018,160,243.353918,-60.762161,-38.824767,-6.970261,,MIRI,MRS,GTO,1,1,2,18,2
1,01178002001,01178002001_10102,01178002001_10102_03,01178002001_0019,160,243.353946,-60.761998,-38.824605,-6.970153,,MIRI,MRS,GTO,1,1,2,19,3
1,01178002001,01178002001_10102,01178002001_10102_04,01178002001_0020,160,243.354121,-60.762174,-38.824757,-6.970339,,MIRI,MRS,GTO,1,1,2,20,4
1,01178002001,01178002001_20102,01178002001_20102_01,01178002001_0021,170,243.359105,-60.761626,-38.823666,-6.971627,,MIRI,MRS,GTO,2,1,2,21,1
1,01178002001,01178002001_20102,01178002001_20102_02,01178002001_0022,160,243.358874,-60.761774,-38.823836,-6.971657,,MIRI,MRS,GTO,2,1,2,22,2
1,01178002001,01178002001_20102,01178002001_20102_03,01178002001_0023,160,243.358902,-60.761612,-38.823675,-6.971549,,MIRI,MRS,GTO,2,1,2,23,3
1,01178002001,01178002001_20102,01178002001_20102_04,01178002001_0024,160,243.359077,-60.761788,-38.823827,-6.971735,,MIRI,MRS,GTO,2,1,2,24,4
1,01178002001,01178002001_30102,01178002001_30102_01,01178002001_0025,170,243.360257,-60.763170,-38.825040,-6.973132,,MIRI,MRS,GTO,3,1,2,25,1
1,01178002001,01178002001_30102,01178002001_30102_02,01178002001_0026,160,243.360026,-60.763319,-38.825211,-6.973161,,MIRI,MRS,GTO,3,1,2,26,2
1,01178002001,01178002001_30102,01178002001_30102_03,01178002001_0027,160,243.360054,-60.763156,-38.825050,-6.973053,,MIRI,MRS,GTO,3,1,2,27,3
1,01178002001,01178002001_30102,01178002001_30102_04,01178002001_0028,160,243.360229,-60.763333,-38.825202,-6.973240,,MIRI,MRS,GTO,3,1,2,28,4
1,01178002001,01178002001_40102,01178002001_40102_01,01178002001_0029,170,243.363076,-60.762670,-38.824238,-6.973723,,MIRI,MRS,GTO,4,1,2,29,1
1,01178002001,01178002001_40102,01178002001_40102_02,01178002001_0030,160,243.362845,-60.762819,-38.824409,-6.973753,,MIRI,MRS,GTO,4,1,2,30,2
1,01178002001,01178002001_40102,01178002001_40102_03,01178002001_0031,160,243.362873,-60.762656,-38.824248,-6.973645,,MIRI,MRS,GTO,4,1,2,31,3
1,01178002001,01178002001_40102,01178002001_40102_04,01178002001_0032,160,243.363048,-60.762833,-38.824400,-6.973831,,MIRI,MRS,GTO,4,1,2,32,4
1,01178002001,01178002001_10103,01178002001_10103_01,01178002001_0033,170,243.354149,-60.762012,-38.824596,-6.970231,,MIRI,MRS,GTO,1,1,3,33,1
1,01178002001,01178002001_10103,01178002001_10103_02,01178002001_0034,160,243.353918,-60.762161,-38.824767,-6.970261,,MIRI,MRS,GTO,1,1,3,34,2
1,01178002001,01178002001_10103,01178002001_10103_03,01178002001_0035,160,243.353946,-60.761998,-38.824605,-6.970153,,MIRI,MRS,GTO,1,1,3,35,3
1,01178002001,01178002001_10103,01178002001_10103_04,01178002001_0036,160,243.354121,-60.762174,-38.824757,-6.970339,,MIRI,MRS,GTO,1,1,3,36,4
1,01178002001,01178002001_20103,01178002001_20103_01,01178002001_0037,170,243.359105,-60.761626,-38.823666,-6.971627,,MIRI,MRS,GTO,2,1,3,37,1
1,01178002001,01178002001_20103,01178002001_20103_02,01178002001_0038,160,243.358874,-60.761774,-38.823836,-6.971657,,MIRI,MRS,GTO,2,1,3,38,2
1,01178002001,01178002001_20103,01178002001_20103_03,01178002001_0039,160,243.358902,-60.761612,-38.823675,-6.971549,,MIRI,MRS,GTO,2,1,3,39,3
1,01178002001,01178002001_20103,01178002001_20103_04,01178002001_0040,160,243.359077,-60.761788,-38.823827,-6.971735,,MIRI,MRS,GTO,2,1,3,40,4
1,01178002001,01178002001_30103,01178002001_30103_01,01178002001_0041,170,243.360257,-60.763170,-38.825040,-6.973132,,MIRI,MRS,GTO,3,1,3,41,1
1,01178002001,01178002001_30103,01178002001_30103_02,01178002001_0042,160,243.360026,-60.763319,-38.825211,-6.973161,,MIRI,MRS,GTO,3,1,3,42,2
1,01178002001,01178002001_30103,01178002001_30103_03,01178002001_0043,160,243.360054,-60.763156,-38.825050,-6.973053,,MIRI,MRS,GTO,3,1,3,43,3
1,01178002001,01178002001_30103,01178002001_30103_04,01178002001_0044,160,243.360229,-60.763333,-38.825202,-6.973240,,MIRI,MRS,GTO,3,1,3,44,4
1,01178002001,01178002001_40103,01178002001_40103_01,01178002001_0045,170,243.363076,-60.762670,-38.824238,-6.973723,,MIRI,MRS,GTO,4,1,3,45,1
1,01178002001,01178002001_40103,01178002001_40103_02,01178002001_0046,160,243.362845,-60.762819,-38.824409,-6.973753,,MIRI,MRS,GTO,4,1,3,46,2
1,01178002001,01178002001_40103,01178002001_40103_03,01178002001_0047,160,243.362873,-60.762656,-38.824248,-6.973645,,MIRI,MRS,GTO,4,1,3,47,3
1,01178002001,01178002001_40103,01178002001_40103_04,01178002001_0048,160,243.363048,-60.762833,-38.824400,-6.973831,,MIRI,MRS,GTO,4,1,3,48,4
