cycle,visit_id,config_id,altslot_id,slot_id,slotdur,ra,dec,orient,inst,mode,categ,apt_target,apt_tile,apt_config,apt_pointing,apt_exposure,pure_subset,pure_visit,pure_config,pure_slot
3,05804028001,05804028001_10302,05804028001_10302_02,05804028001_0026,509,83.89279748172,-4.99855191205,,MIRI,MRS,GO,1,3,2,26,2,3,207,1,2
3,05804028001,05804028001_10302,05804028001_10302_03,05804028001_0027,509,83.89283488161,-4.99828351037,,MIRI,MRS,GO,1,3,2,27,3,3,207,1,3
3,05804028001,05804028001_10402,05804028001_10402_01,05804028001_0029,509,83.8921024666,-4.99818089623,,MIRI,MRS,GO,1,4,2,29,1,3,207,2,1
3,05804028001,05804028001_10402,05804028001_10402_02,05804028001_0030,509,83.8919858011,-4.99843745532,,MIRI,MRS,GO,1,4,2,30,2,3,207,2,2
3,05804028001,05804028001_10402,05804028001_10402_03,05804028001_0031,509,83.89202320131,-4.99816905368,,MIRI,MRS,GO,1,4,2,31,3,3,207,2,3
3,05804029001,05804029001_10101,05804029001_10101_01,05804029001_0001,464,83.89256278964,-4.9984241131,,NIRSpec,IFU,GO,1,1,1,1,1,1,385,1,1
3,05804029001,05804029001_10101,05804029001_10101_02,05804029001_0002,464,83.89243852168,-4.99843502997,,NIRSpec,IFU,GO,1,1,1,2,2,1,385,1,2
3,05804029001,05804029001_10101,05804029001_10101_03,05804029001_0003,464,83.89252949981,-4.99847355365,,NIRSpec,IFU,GO,1,1,1,3,3,1,385,1,3
3,05804029001,05804029001_10201,05804029001_10201_01,05804029001_0005,464,83.89314905748,-4.99791581183,,NIRSpec,IFU,GO,1,2,1,5,1,1,385,2,1
3,05804029001,05804029001_10201,05804029001_10201_02,05804029001_0006,464,83.89302478961,-4.99792672881,,NIRSpec,IFU,GO,1,2,1,6,2,1,385,2,2
3,05804029001,05804029001_10201,05804029001_10201_03,05804029001_0007,464,83.89311576771,-4.99796525241,,NIRSpec,IFU,GO,1,2,1,7,3,1,385,2,3
3,05804029001,05804029001_10301,05804029001_10301_01,05804029001_0009,464,83.89262181743,-4.99731231573,,NIRSpec,IFU,GO,1,3,1,9,1,1,385,3,1
3,05804029001,05804029001_10301,05804029001_10301_02,05804029001_0010,464,83.89249754967,-4.99732323261,,NIRSpec,IFU,GO,1,3,1,10,2,1,385,3,2
3,05804029001,05804029001_10301,05804029001_10301_03,05804029001_0011,464,83.89258852766,-4.99736175628,,NIRSpec,IFU,GO,1,3,1,11,3,1,385,3,3
3,05804030001,05804030001_10101,05804030001_10101_01,05804030001_0001,318,83.87352724339,-4.97951915644,,MIRI,MRS,GO,1,1,1,1,1,1,386,1,1
3,05804030001,05804030001_10101,05804030001_10101_02,05804030001_0002,318,83.87341058126,-4.97977571554,,MIRI,MRS,GO,1,1,1,2,2,1,386,1,2
3,05804030001,05804030001_10101,05804030001_10101_03,05804030001_0003,318,83.87344798035,-4.9795073139,,MIRI,MRS,GO,1,1,1,3,3,1,386,1,3
3,05804030001,05804030001_10201,05804030001_10201_01,05804030001_0005,318,83.87433890069,-4.97963361287,,MIRI,MRS,GO,1,2,1,5,1,1,386,2,1
3,05804030001,05804030001_10201,05804030001_10201_02,05804030001_0006,318,83.87422223884,-4.97989017212,,MIRI,MRS,GO,1,2,1,6,2,1,386,2,2
3,05804030001,05804030001_10201,05804030001_10201_03,05804030001_0007,318,83.87425963762,-4.97962177043,,MIRI,MRS,GO,1,2,1,7,3,1,386,2,3
3,05804030001,05804030001_10301,05804030001_10301_01,05804030001_0009,318,83.8742058032,-4.98057035283,,MIRI,MRS,GO,1,3,1,9,1,1,386,3,1
3,05804030001,05804030001_10301,05804030001_10301_02,05804030001_0010,318,83.87408914114,-4.98082691205,,MIRI,MRS,GO,1,3,1,10,2,1,386,3,2
3,05804030001,05804030001_10301,05804030001_10301_03,05804030001_0011,318,83.87412654002,-4.98055851037,,MIRI,MRS,GO,1,3,1,11,3,1,386,3,3
3,05804030001,05804030001_10401,05804030001_10401_01,05804030001_0013,318,83.87339414479,-4.98045589623,,MIRI,MRS,GO,1,4,1,13,1,2,63,1,1
3,05804030001,05804030001_10401,05804030001_10401_02,05804030001_0014,318,83.87327748245,-4.98071245532,,MIRI,MRS,GO,1,4,1,14,2,2,63,1,2
3,05804030001,05804030001_10401,05804030001_10401_03,05804030001_0015,318,83.87331488165,-4.98044405368,,MIRI,MRS,GO,1,4,1,15,3,2,63,1,3
3,05804030001,05804030001_10102,05804030001_10102_01,05804030001_0017,509,83.87352724339,-4.97951915644,,MIRI,MRS,GO,1,1,2,17,1,2,63,2,1
3,05804030001,05804030001_10102,05804030001_10102_02,05804030001_0018,509,83.87341058126,-4.97977571554,,MIRI,MRS,GO,1,1,2,18,2,2,63,2,2
3,05804030001,05804030001_10102,05804030001_10102_03,05804030001_0019,509,83.87344798035,-4.9795073139,,MIRI,MRS,GO,1,1,2,19,3,2,63,2,3
3,05804030001,05804030001_10202,05804030001_10202_01,05804030001_0021,509,83.87433890069,-4.97963361287,,MIRI,MRS,GO,1,2,2,21,1,2,63,3,1
3,05804030001,05804030001_10202,05804030001_10202_02,05804030001_0022,509,83.87422223884,-4.97989017212,,MIRI,MRS,GO,1,2,2,22,2,2,63,3,2
3,05804030001,05804030001_10202,05804030001_10202_03,05804030001_0023,509,83.87425963762,-4.97962177043,,MIRI,MRS,GO,1,2,2,23,3,2,63,3,3
3,05804030001,05804030001_10302,05804030001_10302_01,05804030001_0025,509,83.8742058032,-4.98057035283,,MIRI,MRS,GO,1,3,2,25,1,3,208,1,1
3,05804030001,05804030001_10302,05804030001_10302_02,05804030001_0026,509,83.87408914114,-4.98082691205,,MIRI,MRS,GO,1,3,2,26,2,3,208,1,2
3,05804030001,05804030001_10302,05804030001_10302_03,05804030001_0027,509,83.87412654002,-4.98055851037,,MIRI,MRS,GO,1,3,2,27,3,3,208,1,3
3,05804030001,05804030001_10402,05804030001_10402_01,05804030001_0029,509,83.87339414479,-4.98045589623,,MIRI,MRS,GO,1,4,2,29,1,3,208,2,1
3,05804030001,05804030001_10402,05804030001_10402_02,05804030001_0030,509,83.87327748245,-4.98071245532,,MIRI,MRS,GO,1,4,2,30,2,3,208,2,2
3,05804030001,05804030001_10402,05804030001_10402_03,05804030001_0031,509,83.87331488165,-4.98044405368,,MIRI,MRS,GO,1,4,2,31,3,3,208,2,3
3,05804031001,05804031001_10101,05804031001_10101_01,05804031001_0001,464,83.8738544554,-4.9806991131,,NIRSpec,IFU,GO,1,1,1,1,1,1,387,1,1
3,05804031001,05804031001_10101,05804031001_10101_02,05804031001_0002,464,83.87373019079,-4.98071002997,,NIRSpec,IFU,GO,1,1,1,2,2,1,387,1,2
3,05804031001,05804031001_10101,05804031001_10101_03,05804031001_0003,464,83.87382116647,-4.98074855365,,NIRSpec,IFU,GO,1,1,1,3,3,1,387,1,3
3,05804031001,05804031001_10201,05804031001_10201_01,05804031001_0005,464,83.8744407074,-4.98019081183,,NIRSpec,IFU,GO,1,2,1,5,1,1,387,2,1
3,05804031001,05804031001_10201,05804031001_10201_02,05804031001_0006,464,83.8743164429,-4.98020172881,,NIRSpec,IFU,GO,1,2,1,6,2,1,387,2,2
3,05804031001,05804031001_10201,05804031001_10201_03,05804031001_0007,464,83.87440741853,-4.98024025241,,NIRSpec,IFU,GO,1,2,1,7,3,1,387,2,3
3,05804031001,05804031001_10301,05804031001_10301_01,05804031001_0009,464,83.8739134816,-4.97958731573,,NIRSpec,IFU,GO,1,3,1,9,1,1,387,3,1
3,05804031001,05804031001_10301,05804031001_10301_02,05804031001_0010,464,83.87378921719,-4.97959823261,,NIRSpec,IFU,GO,1,3,1,10,2,1,387,3,2
3,05804031001,05804031001_10301,05804031001_10301_03,05804031001_0011,464,83.87388019272,-4.97963675628,,NIRSpec,IFU,GO,1,3,1,11,3,1,387,3,3
3,05804032001,05804032001_10101,05804032001_10101_01,05804032001_0001,318,83.84988967496,-5.13048860088,,MIRI,MRS,GO,1,1,1,1,1,1,388,1,1
3,05804032001,05804032001_10101,05804032001_10101_02,05804032001_0002,318,83.84977298563,-5.13074515998,,MIRI,MRS,GO,1,1,1,2,2,1,388,1,2
3,05804032001,05804032001_10101,05804032001_10101_03,05804032001_0003,318,83.84981039344,-5.13047675834,,MIRI,MRS,GO,1,1,1,3,3,1,388,1,3
3,05804032001,05804032001_10201,05804032001_10201_01,05804032001_0005,318,83.85070152145,-5.13060305731,,MIRI,MRS,GO,1,2,1,5,1,1,388,2,1
3,05804032001,05804032001_10201,05804032001_10201_02,05804032001_0006,318,83.85058483242,-5.13085961656,,MIRI,MRS,GO,1,2,1,6,2,1,388,2,2
3,05804032001,05804032001_10201,05804032001_10201_03,05804032001_0007,318,83.85062223991,-5.13059121487,,MIRI,MRS,GO,1,2,1,7,3,1,388,2,3
3,05804032001,05804032001_10301,05804032001_10301_01,05804032001_0009,318,83.85056839295,-5.13153979727,,MIRI,MRS,GO,1,3,1,9,1,1,388,3,1
3,05804032001,05804032001_10301,05804032001_10301_02,05804032001_0010,318,83.8504517037,-5.13179635649,,MIRI,MRS,GO,1,3,1,10,2,1,388,3,2
3,05804032001,05804032001_10301,05804032001_10301_03,05804032001_0011,318,83.8504891113,-5.13152795481,,MIRI,MRS,GO,1,3,1,11,3,1,388,3,3
3,05804032001,05804032001_10401,05804032001_10401_01,05804032001_0013,318,83.84975654531,-5.13142534067,,MIRI,MRS,GO,1,4,1,13,1,2,64,1,1
3,05804032001,05804032001_10401,05804032001_10401_02,05804032001_0014,318,83.84963985576,-5.13168189975,,MIRI,MRS,GO,1,4,1,14,2,2,64,1,2
3,05804032001,05804032001_10401,05804032001_10401_03,05804032001_0015,318,83.84967726369,-5.13141349812,,MIRI,MRS,GO,1,4,1,15,3,2,64,1,3
3,05804032001,05804032001_10102,05804032001_10102_01,05804032001_0017,509,83.84988967496,-5.13048860088,,MIRI,MRS,GO,1,1,2,17,1,2,64,2,1
3,05804032001,05804032001_10102,05804032001_10102_02,05804032001_0018,509,83.84977298563,-5.13074515998,,MIRI,MRS,GO,1,1,2,18,2,2,64,2,2
3,05804032001,05804032001_10102,05804032001_10102_03,05804032001_0019,509,83.84981039344,-5.13047675834,,MIRI,MRS,GO,1,1,2,19,3,2,64,2,3
3,05804032001,05804032001_10202,05804032001_10202_01,05804032001_0021,509,83.85070152145,-5.13060305731,,MIRI,MRS,GO,1,2,2,21,1,2,64,3,1
3,05804032001,05804032001_10202,05804032001_10202_02,05804032001_0022,509,83.85058483242,-5.13085961656,,MIRI,MRS,GO,1,2,2,22,2,2,64,3,2
3,05804032001,05804032001_10202,05804032001_10202_03,05804032001_0023,509,83.85062223991,-5.13059121487,,MIRI,MRS,GO,1,2,2,23,3,2,64,3,3
3,05804032001,05804032001_10302,05804032001_10302_01,05804032001_0025,509,83.85056839295,-5.13153979727,,MIRI,MRS,GO,1,3,2,25,1,3,209,1,1
3,05804032001,05804032001_10302,05804032001_10302_02,05804032001_0026,509,83.8504517037,-5.13179635649,,MIRI,MRS,GO,1,3,2,26,2,3,209,1,2
3,05804032001,05804032001_10302,05804032001_10302_03,05804032001_0027,509,83.8504891113,-5.13152795481,,MIRI,MRS,GO,1,3,2,27,3,3,209,1,3
3,05804032001,05804032001_10402,05804032001_10402_01,05804032001_0029,509,83.84975654531,-5.13142534067,,MIRI,MRS,GO,1,4,2,29,1,3,209,2,1
3,05804032001,05804032001_10402,05804032001_10402_02,05804032001_0030,509,83.84963985576,-5.13168189975,,MIRI,MRS,GO,1,4,2,30,2,3,209,2,2
3,05804032001,05804032001_10402,05804032001_10402_03,05804032001_0031,509,83.84967726369,-5.13141349812,,MIRI,MRS,GO,1,4,2,31,3,3,209,2,3
3,05804033001,05804033001_10101,05804033001_10101_01,05804033001_0001,318,83.85021696324,-5.13166855754,,NIRSpec,IFU,GO,1,1,1,1,1,1,389,1,1
3,05804033001,05804033001_10101,05804033001_10101_02,05804033001_0002,318,83.85009266966,-5.13167947441,,NIRSpec,IFU,GO,1,1,1,2,2,1,389,1,2
3,05804033001,05804033001_10101,05804033001_10101_03,05804033001_0003,318,83.85018366654,-5.13171799809,,NIRSpec,IFU,GO,1,1,1,3,3,1,389,1,3
3,05804033001,05804033001_10201,05804033001_10201_01,05804033001_0005,318,83.85080335191,-5.13116025627,,NIRSpec,IFU,GO,1,2,1,5,1,1,389,2,1
3,05804033001,05804033001_10201,05804033001_10201_02,05804033001_0006,318,83.85067905844,-5.13117117325,,NIRSpec,IFU,GO,1,2,1,6,2,1,389,2,2
3,05804033001,05804033001_10201,05804033001_10201_03,05804033001_0007,318,83.85077005529,-5.13120969685,,NIRSpec,IFU,GO,1,2,1,7,3,1,389,2,3
3,05804033001,05804033001_10301,05804033001_10301_01,05804033001_0009,318,83.8502760032,-5.13055676018,,NIRSpec,IFU,GO,1,3,1,9,1,1,389,3,1
3,05804033001,05804033001_10301,05804033001_10301_02,05804033001_0010,318,83.85015170982,-5.13056767706,,NIRSpec,IFU,GO,1,3,1,10,2,1,389,3,2
3,05804033001,05804033001_10301,05804033001_10301_03,05804033001_0011,318,83.85024270656,-5.13060620073,,NIRSpec,IFU,GO,1,3,1,11,3,1,389,3,3
3,05804035001,05804035001_10101,05804035001_10101_01,05804035001_0001,318,83.78248807558,-5.05201422709,,MIRI,MRS,GO,1,1,1,1,1,1,390,1,1
3,05804035001,05804035001_10101,05804035001_10101_02,05804035001_0002,318,83.77705909493,-5.05364348916,,MIRI,MRS,GO,1,1,1,2,2,1,390,1,2
3,05804035001,05804035001_10101,05804035001_10101_03,05804035001_0003,318,83.77978961113,-5.05245151524,,MIRI,MRS,GO,1,1,1,3,3,1,390,1,3
3,05804035001,05804035001_10102,05804035001_10102_01,05804035001_0005,509,83.78248807558,-5.05201422709,,MIRI,MRS,GO,1,1,2,5,1,1,390,2,1
3,05804035001,05804035001_10102,05804035001_10102_02,05804035001_0006,509,83.77705909493,-5.05364348916,,MIRI,MRS,GO,1,1,2,6,2,1,390,2,2
3,05804035001,05804035001_10102,05804035001_10102_03,05804035001_0007,509,83.77978961113,-5.05245151524,,MIRI,MRS,GO,1,1,2,7,3,1,390,2,3
3,05804035001,05804035001_10103,05804035001_10103_01,05804035001_0009,318,83.78248807558,-5.05201422709,,MIRI,MRS,GO,1,1,3,9,1,1,390,3,1
3,05804035001,05804035001_10103,05804035001_10103_02,05804035001_0010,318,83.77705909493,-5.05364348916,,MIRI,MRS,GO,1,1,3,10,2,1,390,3,2
3,05804035001,05804035001_10103,05804035001_10103_03,05804035001_0011,318,83.77978961113,-5.05245151524,,MIRI,MRS,GO,1,1,3,11,3,1,390,3,3
3,05804037001,05804037001_10101,05804037001_10101_01,05804037001_0001,390,83.78248807558,-5.05201422709,,MIRI,MRS,GO,1,1,1,1,1,3,210,1,1
3,05804037001,05804037001_10101,05804037001_10101_02,05804037001_0002,390,83.77705909493,-5.05364348916,,MIRI,MRS,GO,1,1,1,2,2,3,210,1,2
3,05804037001,05804037001_10101,05804037001_10101_03,05804037001_0003,390,83.77978961113,-5.05245151524,,MIRI,MRS,GO,1,1,1,3,3,3,210,1,3
3,05804037001,05804037001_10102,05804037001_10102_01,05804037001_0005,509,83.78248807558,-5.05201422709,,MIRI,MRS,GO,1,1,2,5,1,3,210,2,1
3,05804037001,05804037001_10102,05804037001_10102_02,05804037001_0006,509,83.77705909493,-5.05364348916,,MIRI,MRS,GO,1,1,2,6,2,3,210,2,2
3,05804037001,05804037001_10102,05804037001_10102_03,05804037001_0007,509,83.77978961113,-5.05245151524,,MIRI,MRS,GO,1,1,2,7,3,3,210,2,3
3,05804038001,05804038001_10101,05804038001_10101_01,05804038001_0001,318,83.78248807558,-5.05201422709,,MIRI,MRS,GO,1,1,1,1,1,1,391,1,1
3,05804038001,05804038001_10101,05804038001_10101_02,05804038001_0002,318,83.77705909493,-5.05364348916,,MIRI,MRS,GO,1,1,1,2,2,1,391,1,2
3,05804038001,05804038001_10101,05804038001_10101_03,05804038001_0003,318,83.77978961113,-5.05245151524,,MIRI,MRS,GO,1,1,1,3,3,1,391,1,3
3,05804038001,05804038001_10102,05804038001_10102_01,05804038001_0005,509,83.78248807558,-5.05201422709,,MIRI,MRS,GO,1,1,2,5,1,1,391,2,1
3,05804038001,05804038001_10102,05804038001_10102_02,05804038001_0006,509,83.77705909493,-5.05364348916,,MIRI,MRS,GO,1,1,2,6,2,1,391,2,2
3,05804038001,05804038001_10102,05804038001_10102_03,05804038001_0007,509,83.77978961113,-5.05245151524,,MIRI,MRS,GO,1,1,2,7,3,1,391,2,3
3,05804038001,05804038001_10103,05804038001_10103_01,05804038001_0009,318,83.78248807558,-5.05201422709,,MIRI,MRS,GO,1,1,3,9,1,1,391,3,1
3,05804038001,05804038001_10103,05804038001_10103_02,05804038001_0010,318,83.77705909493,-5.05364348916,,MIRI,MRS,GO,1,1,3,10,2,1,391,3,2
3,05804038001,05804038001_10103,05804038001_10103_03,05804038001_0011,318,83.77978961113,-5.05245151524,,MIRI,MRS,GO,1,1,3,11,3,1,391,3,3
3,05857001001,05857001001_10101,05857001001_10101_01,05857001001_0001,464,235.56071352317,-34.17376265884,,NIRSpec,IFU,GO,1,1,1,1,1,3,211,1,1
3,05857001001,05857001001_10101,05857001001_10101_02,05857001001_0002,464,235.56056389217,-34.17377357572,,NIRSpec,IFU,GO,1,1,1,2,2,3,211,1,2
3,05857001001,05857001001_10101,05857001001_10101_03,05857001001_0003,464,235.56067343892,-34.17381209941,,NIRSpec,IFU,GO,1,1,1,3,3,3,211,1,3
3,05857001001,05857001001_10102,05857001001_10102_01,05857001001_0005,464,235.56071352317,-34.17376265884,,NIRSpec,IFU,GO,1,1,2,5,1,3,211,2,1
3,05857001001,05857001001_10102,05857001001_10102_02,05857001001_0006,464,235.56056389217,-34.17377357572,,NIRSpec,IFU,GO,1,1,2,6,2,3,211,2,2
3,05857001001,05857001001_10102,05857001001_10102_03,05857001001_0007,464,235.56067343892,-34.17381209941,,NIRSpec,IFU,GO,1,1,2,7,3,3,211,2,3
3,05857002001,05857002001_10101,05857002001_10101_01,05857002001_0001,391,234.70132648237,-34.67719599217,,NIRSpec,IFU,GO,1,1,1,1,1,3,212,1,1
3,05857002001,05857002001_10101,05857002001_10101_02,05857002001_0002,391,234.70117594756,-34.67720690905,,NIRSpec,IFU,GO,1,1,1,2,2,3,212,1,2
3,05857002001,05857002001_10101,05857002001_10101_03,05857002001_0003,391,234.701286156,-34.67724543274,,NIRSpec,IFU,GO,1,1,1,3,3,3,212,1,3
3,05857002001,05857002001_10102,05857002001_10102_01,05857002001_0005,391,234.70132648237,-34.67719599217,,NIRSpec,IFU,GO,1,1,2,5,1,3,212,2,1
3,05857002001,05857002001_10102,05857002001_10102_02,05857002001_0006,391,234.70117594756,-34.67720690905,,NIRSpec,IFU,GO,1,1,2,6,2,3,212,2,2
3,05857002001,05857002001_10102,05857002001_10102_03,05857002001_0007,391,234.701286156,-34.67724543274,,NIRSpec,IFU,GO,1,1,2,7,3,3,212,2,3
3,05857003001,05857003001_10101,05857003001_10101_01,05857003001_0001,318,240.31463530553,-41.87641543661,,NIRSpec,IFU,GO,1,1,1,1,1,3,213,1,1
3,05857003001,05857003001_10101,05857003001_10101_02,05857003001_0002,318,240.3144690449,-41.87642635349,,NIRSpec,IFU,GO,1,1,1,2,2,3,213,1,2
3,05857003001,05857003001_10101,05857003001_10101_03,05857003001_0003,318,240.31459076642,-41.87646487718,,NIRSpec,IFU,GO,1,1,1,3,3,3,213,1,3
3,05857003001,05857003001_10102,05857003001_10102_01,05857003001_0005,318,240.31463530553,-41.87641543661,,NIRSpec,IFU,GO,1,1,2,5,1,3,213,2,1
3,05857003001,05857003001_10102,05857003001_10102_02,05857003001_0006,318,240.3144690449,-41.87642635349,,NIRSpec,IFU,GO,1,1,2,6,2,3,213,2,2
3,05857003001,05857003001_10102,05857003001_10102_03,05857003001_0007,318,240.31459076642,-41.87646487718,,NIRSpec,IFU,GO,1,1,2,7,3,3,213,2,3
3,05857006001,05857006001_10101,05857006001_10101_01,05857006001_0001,464,194.25685897114,-76.80966821427,,NIRSpec,IFU,GO,1,1,1,1,1,3,214,1,1
3,05857006001,05857006001_10101,05857006001_10101_02,05857006001_0002,464,194.25631645267,-76.80967913116,,NIRSpec,IFU,GO,1,1,1,2,2,3,214,1,2
3,05857006001,05857006001_10101,05857006001_10101_03,05857006001_0003,464,194.25671363776,-76.80971765494,,NIRSpec,IFU,GO,1,1,1,3,3,3,214,1,3
3,05857006001,05857006001_10102,05857006001_10102_01,05857006001_0005,464,194.25685897114,-76.80966821427,,NIRSpec,IFU,GO,1,1,2,5,1,3,214,2,1
3,05857006001,05857006001_10102,05857006001_10102_02,05857006001_0006,464,194.25631645267,-76.80967913116,,NIRSpec,IFU,GO,1,1,2,6,2,3,214,2,2
3,05857006001,05857006001_10102,05857006001_10102_03,05857006001_0007,464,194.25671363776,-76.80971765494,,NIRSpec,IFU,GO,1,1,2,7,3,3,214,2,3
3,05857007001,05857007001_10101,05857007001_10101_01,05857007001_0001,610,65.48716110284,15.49617900778,,NIRSpec,IFU,GO,1,1,1,1,1,3,215,1,1
3,05857007001,05857007001_10101,05857007001_10101_02,05857007001_0002,610,65.48703263752,15.49616809091,,NIRSpec,IFU,GO,1,1,1,2,2,3,215,1,2
3,05857007001,05857007001_10101,05857007001_10101_03,05857007001_0003,610,65.48712668858,15.49612956724,,NIRSpec,IFU,GO,1,1,1,3,3,3,215,1,3
3,05857007001,05857007001_10102,05857007001_10102_01,05857007001_0005,610,65.48716110284,15.49617900778,,NIRSpec,IFU,GO,1,1,2,5,1,3,215,2,1
3,05857007001,05857007001_10102,05857007001_10102_02,05857007001_0006,610,65.48703263752,15.49616809091,,NIRSpec,IFU,GO,1,1,2,6,2,3,215,2,2
3,05857007001,05857007001_10102,05857007001_10102_03,05857007001_0007,610,65.48712668858,15.49612956724,,NIRSpec,IFU,GO,1,1,2,7,3,3,215,2,3
3,05857008001,05857008001_10101,05857008001_10101_01,05857008001_0001,610,67.16240383639,26.85974845222,,NIRSpec,IFU,GO,1,1,1,1,1,3,216,1,1
3,05857008001,05857008001_10101,05857008001_10101_02,05857008001_0002,610,67.16226507025,26.85973753535,,NIRSpec,IFU,GO,1,1,1,2,2,3,216,1,2
3,05857008001,05857008001_10101,05857008001_10101_03,05857008001_0003,610,67.16236666266,26.85969901168,,NIRSpec,IFU,GO,1,1,1,3,3,3,216,1,3
3,05857008001,05857008001_10102,05857008001_10102_01,05857008001_0005,610,67.16240383639,26.85974845222,,NIRSpec,IFU,GO,1,1,2,5,1,3,216,2,1
3,05857008001,05857008001_10102,05857008001_10102_02,05857008001_0006,610,67.16226507025,26.85973753535,,NIRSpec,IFU,GO,1,1,2,6,2,3,216,2,2
3,05857008001,05857008001_10102,05857008001_10102_03,05857008001_0007,610,67.16236666266,26.85969901168,,NIRSpec,IFU,GO,1,1,2,7,3,3,216,2,3
3,05857009001,05857009001_10101,05857009001_10101_01,05857009001_0001,464,63.55127716375,28.14368456333,,NIRSpec,IFU,GO,1,1,1,1,1,3,217,1,1
3,05857009001,05857009001_10101,05857009001_10101_02,05857009001_0002,464,63.55113676917,28.14367364646,,NIRSpec,IFU,GO,1,1,1,2,2,3,217,1,2
3,05857009001,05857009001_10101,05857009001_10101_03,05857009001_0003,464,63.55123955378,28.1436351228,,NIRSpec,IFU,GO,1,1,1,3,3,3,217,1,3
3,05857009001,05857009001_10102,05857009001_10102_01,05857009001_0005,464,63.55127716375,28.14368456333,,NIRSpec,IFU,GO,1,1,2,5,1,3,217,2,1
3,05857009001,05857009001_10102,05857009001_10102_02,05857009001_0006,464,63.55113676917,28.14367364646,,NIRSpec,IFU,GO,1,1,2,6,2,3,217,2,2
3,05857009001,05857009001_10102,05857009001_10102_03,05857009001_0007,464,63.55123955378,28.1436351228,,NIRSpec,IFU,GO,1,1,2,7,3,3,217,2,3
3,05917002001,05917002001_10101,05917002001_10101_01,05917002001_0001,462,93.98013596544,-57.77600615354,85.16455103,MIRI,MRS,GO,1,1,1,1,1,3,218,1,1
3,05917002001,05917002001_10101,05917002001_10101_02,05917002001_0002,462,93.97708052381,-57.77059830495,85.16455103,MIRI,MRS,GO,1,1,1,2,2,3,218,1,2
3,05917002001,05917002001_10101,05917002001_10101_03,05917002001_0003,462,93.97931574311,-57.77331818865,85.16455103,MIRI,MRS,GO,1,1,1,3,3,3,218,1,3
3,05917002001,05917002001_10102,05917002001_10102_01,05917002001_0005,462,93.98013596544,-57.77600615354,85.16455103,MIRI,MRS,GO,1,1,2,5,1,3,218,2,1
3,05917002001,05917002001_10102,05917002001_10102_02,05917002001_0006,462,93.97708052381,-57.77059830495,85.16455103,MIRI,MRS,GO,1,1,2,6,2,3,218,2,2
3,05917002001,05917002001_10102,05917002001_10102_03,05917002001_0007,462,93.97931574311,-57.77331818865,85.16455103,MIRI,MRS,GO,1,1,2,7,3,3,218,2,3
3,05952003001,05952003001_10101,05952003001_10101_01,05952003001_0001,440,11.31750316531,-73.37979596991,,MIRI,Imaging,GO,1,1,1,1,1,1,392,1,1
3,05952003001,05952003001_10101,05952003001_10101_02,05952003001_0002,440,11.31552659029,-73.38444515994,,MIRI,Imaging,GO,1,1,1,2,2,1,392,1,2
3,05952003001,05952003001_10101,05952003001_10101_03,05952003001_0003,440,11.30027885404,-73.38347497287,,MIRI,Imaging,GO,1,1,1,3,3,1,392,1,3
3,05952003001,05952003001_10103,05952003001_10103_01,05952003001_0009,859,11.31750316531,-73.37979596991,,MIRI,Imaging,GO,1,1,3,9,1,1,392,2,1
3,05952003001,05952003001_10103,05952003001_10103_02,05952003001_0010,859,11.31552659029,-73.38444515994,,MIRI,Imaging,GO,1,1,3,10,2,1,392,2,2
3,05952003001,05952003001_10103,05952003001_10103_03,05952003001_0011,859,11.30027885404,-73.38347497287,,MIRI,Imaging,GO,1,1,3,11,3,1,392,2,3
3,05952003001,05952003001_10104,05952003001_10104_01,05952003001_0013,865,11.31750316531,-73.37979596991,,MIRI,Imaging,GO,1,1,4,13,1,1,392,3,1
3,05952003001,05952003001_10104,05952003001_10104_02,05952003001_0014,865,11.31552659029,-73.38444515994,,MIRI,Imaging,GO,1,1,4,14,2,1,392,3,2
3,05952003001,05952003001_10104,05952003001_10104_03,05952003001_0015,865,11.30027885404,-73.38347497287,,MIRI,Imaging,GO,1,1,4,15,3,1,392,3,3
3,05952003002,05952003002_10201,05952003002_10201_01,05952003002_0001,440,11.38194848644,-73.38145745311,,MIRI,Imaging,GO,1,2,1,1,1,1,393,1,1
3,05952003002,05952003002_10201,05952003002_10201_02,05952003002_0002,440,11.37998923674,-73.38610724904,,MIRI,Imaging,GO,1,2,1,2,2,1,393,1,2
3,05952003002,05952003002_10201,05952003002_10201_03,05952003002_0003,440,11.36473636951,-73.38514175804,,MIRI,Imaging,GO,1,2,1,3,3,1,393,1,3
3,05952003002,05952003002_10203,05952003002_10203_01,05952003002_0009,859,11.38194848644,-73.38145745311,,MIRI,Imaging,GO,1,2,3,9,1,1,393,2,1
3,05952003002,05952003002_10203,05952003002_10203_02,05952003002_0010,859,11.37998923674,-73.38610724904,,MIRI,Imaging,GO,1,2,3,10,2,1,393,2,2
3,05952003002,05952003002_10203,05952003002_10203_03,05952003002_0011,859,11.36473636951,-73.38514175804,,MIRI,Imaging,GO,1,2,3,11,3,1,393,2,3
3,05952003002,05952003002_10204,05952003002_10204_01,05952003002_0013,865,11.38194848644,-73.38145745311,,MIRI,Imaging,GO,1,2,4,13,1,1,393,3,1
3,05952003002,05952003002_10204,05952003002_10204_02,05952003002_0014,865,11.37998923674,-73.38610724904,,MIRI,Imaging,GO,1,2,4,14,2,1,393,3,2
